Region	Country	Year	Month	Product	Category	Sales	Units
Asia	China	2016	6	Trumpet	Brass	6800.00	572
Asia	China	2016	6	Trombone	Brass	3354.00	444
Asia	China	2016	6	Tuba	Brass	2662.00	323
Asia	China	2016	6	Sax	Winds	6803.00	244
Asia	India	2016	6	Piano	Strings	4873.00	421
Asia	India	2016	6	Violin	Strings	2271.00	206
Asia	India	2016	6	Cello	Strings	4211.00	289
Asia	India	2016	6	Guitar	Strings	2386.00	447
Asia	India	2016	6	Flute	Winds	4934.00	306
Asia	India	2016	6	Oboe	Winds	6106.00	687
Asia	India	2016	6	Clarinet	Winds	3300.00	251
Asia	India	2016	6	Trumpet	Brass	5364.00	252
Asia	India	2016	6	Trombone	Brass	2327.00	374
Asia	India	2016	6	Tuba	Brass	2957.00	209
Asia	India	2016	6	Sax	Winds	2813.00	594
Asia	Thailand	2016	6	Piano	Strings	6686.00	624
Asia	Thailand	2016	6	Violin	Strings	5598.00	312
Asia	Thailand	2016	6	Cello	Strings	4750.00	444
Asia	Thailand	2016	6	Guitar	Strings	5085.00	366
Asia	Thailand	2016	6	Flute	Winds	2380.00	505
Asia	Thailand	2016	6	Oboe	Winds	4000.00	594
Asia	Thailand	2016	6	Clarinet	Winds	4739.00	666
Asia	Thailand	2016	6	Trumpet	Brass	4408.00	532
Asia	Thailand	2016	6	Trombone	Brass	6053.00	563
Asia	Thailand	2016	6	Tuba	Brass	4984.00	233
Asia	Thailand	2016	6	Sax	Winds	5007.00	498
Europe	Italy	2016	6	Piano	Strings	4523.00	217
Europe	Italy	2016	6	Violin	Strings	6387.00	443
Europe	Italy	2016	6	Cello	Strings	6708.00	534
Europe	Italy	2016	6	Guitar	Strings	3965.00	670
Europe	Italy	2016	6	Flute	Winds	6125.00	464
Europe	Italy	2016	6	Oboe	Winds	4645.00	515
Europe	Italy	2016	6	Clarinet	Winds	5531.00	337
Europe	Italy	2016	6	Trumpet	Brass	3852.00	258
Europe	Italy	2016	6	Trombone	Brass	4365.00	478
Europe	Italy	2016	6	Tuba	Brass	2169.00	628
Europe	Italy	2016	6	Sax	Winds	3518.00	275
South America	Mexico	2016	6	Piano	Strings	3233.00	442
South America	Mexico	2016	6	Violin	Strings	6344.00	377
South America	Mexico	2016	6	Cello	Strings	2875.00	357
South America	Mexico	2016	6	Guitar	Strings	5933.00	516
South America	Mexico	2016	6	Flute	Winds	4505.00	255
South America	Mexico	2016	6	Oboe	Winds	3617.00	447
South America	Mexico	2016	6	Clarinet	Winds	5761.00	252
South America	Mexico	2016	6	Trumpet	Brass	3746.00	521
South America	Mexico	2016	6	Trombone	Brass	6391.00	330
South America	Mexico	2016	6	Tuba	Brass	4693.00	383
South America	Mexico	2016	6	Sax	Winds	2401.00	592
South America	Brazil	2016	6	Piano	Strings	6129.00	288
South America	Brazil	2016	6	Violin	Strings	6441.00	650
South America	Brazil	2016	6	Cello	Strings	2533.00	548
South America	Brazil	2016	6	Guitar	Strings	4448.00	629
South America	Brazil	2016	6	Flute	Winds	2959.00	603
South America	Brazil	2016	6	Oboe	Winds	3535.00	302
South America	Brazil	2016	6	Clarinet	Winds	2051.00	217
South America	Brazil	2016	6	Trumpet	Brass	6133.00	345
South America	Brazil	2016	6	Trombone	Brass	2313.00	295
South America	Brazil	2016	6	Tuba	Brass	5381.00	224
South America	Brazil	2016	6	Sax	Winds	2616.00	330
South America	Argentina	2016	6	Piano	Strings	6766.00	698
South America	Argentina	2016	6	Violin	Strings	2973.00	477
South America	Argentina	2016	6	Cello	Strings	6015.00	455
South America	Argentina	2016	6	Guitar	Strings	5547.00	241
South America	Argentina	2016	6	Flute	Winds	3233.00	370
South America	Argentina	2016	6	Oboe	Winds	6924.00	304
South America	Argentina	2016	6	Clarinet	Winds	3299.00	386
South America	Argentina	2016	6	Trumpet	Brass	6620.00	467
South America	Argentina	2016	6	Trombone	Brass	2500.00	523
South America	Argentina	2016	6	Tuba	Brass	6854.00	221
South America	Argentina	2016	6	Sax	Winds	6426.00	510
North America	USA	2016	7	Piano	Strings	3560.00	441
North America	USA	2016	7	Violin	Strings	4110.00	543
North America	USA	2016	7	Cello	Strings	3655.00	209
North America	USA	2016	7	Guitar	Strings	3417.00	670
North America	USA	2016	7	Flute	Winds	3549.00	258
North America	USA	2016	7	Oboe	Winds	2685.00	294
North America	USA	2016	7	Clarinet	Winds	3920.00	541
North America	USA	2016	7	Trumpet	Brass	3618.00	312
North America	USA	2016	7	Trombone	Brass	5719.00	429
North America	USA	2016	7	Tuba	Brass	5425.00	366
North America	USA	2016	7	Sax	Winds	2446.00	527
North America	Canada	2016	7	Piano	Strings	5207.00	233
North America	Canada	2016	7	Violin	Strings	3657.00	627
North America	Canada	2016	7	Cello	Strings	4606.00	326
North America	Canada	2016	7	Guitar	Strings	4735.00	268
North America	Canada	2016	7	Flute	Winds	2688.00	332
North America	Canada	2016	7	Oboe	Winds	2903.00	440
North America	Canada	2016	7	Clarinet	Winds	5086.00	466
North America	Canada	2016	7	Trumpet	Brass	4490.00	401
North America	Canada	2016	7	Trombone	Brass	4393.00	358
North America	Canada	2016	7	Tuba	Brass	3448.00	621
North America	Canada	2016	7	Sax	Winds	6799.00	557
Europe	France	2016	7	Piano	Strings	6118.00	355
Europe	France	2016	7	Violin	Strings	4983.00	665
Europe	France	2016	7	Cello	Strings	2240.00	337
Europe	France	2016	7	Guitar	Strings	2256.00	595
Europe	France	2016	7	Flute	Winds	2228.00	598
Europe	France	2016	7	Oboe	Winds	2947.00	455
Europe	France	2016	7	Clarinet	Winds	5676.00	416
Europe	France	2016	7	Trumpet	Brass	4048.00	553
Europe	France	2016	7	Trombone	Brass	6133.00	384
Europe	France	2016	7	Tuba	Brass	3101.00	533
Europe	France	2016	7	Sax	Winds	2110.00	605
Europe	Germany	2016	7	Piano	Strings	2343.00	630
Europe	Germany	2016	7	Violin	Strings	4350.00	510
Europe	Germany	2016	7	Cello	Strings	4091.00	555
Europe	Germany	2016	7	Guitar	Strings	4345.00	310
Europe	Germany	2016	7	Flute	Winds	2388.00	502
Europe	Germany	2016	7	Oboe	Winds	4098.00	560
Europe	Germany	2016	7	Clarinet	Winds	5890.00	281
Europe	Germany	2016	7	Trumpet	Brass	2141.00	356
Europe	Germany	2016	7	Trombone	Brass	2008.00	573
Europe	Germany	2016	7	Tuba	Brass	5799.00	656
Europe	Germany	2016	7	Sax	Winds	2299.00	318
Europe	UK	2016	7	Piano	Strings	4708.00	227
Europe	UK	2016	7	Violin	Strings	4105.00	220
Europe	UK	2016	7	Cello	Strings	5579.00	212
Europe	UK	2016	7	Guitar	Strings	3447.00	379
Europe	UK	2016	7	Flute	Winds	3212.00	326
Europe	UK	2016	7	Oboe	Winds	4161.00	550
Europe	UK	2016	7	Clarinet	Winds	2766.00	678
Europe	UK	2016	7	Trumpet	Brass	3293.00	526
Europe	UK	2016	7	Trombone	Brass	3270.00	216
Europe	UK	2016	7	Tuba	Brass	2735.00	646
Europe	UK	2016	7	Sax	Winds	2392.00	295
Europe	Spain	2016	7	Piano	Strings	2121.00	424
Europe	Spain	2016	7	Violin	Strings	2453.00	376
Europe	Spain	2016	7	Cello	Strings	2963.00	315
Europe	Spain	2016	7	Guitar	Strings	2692.00	343
Europe	Spain	2016	7	Flute	Winds	4045.00	588
Europe	Spain	2016	7	Oboe	Winds	2785.00	450
Europe	Spain	2016	7	Clarinet	Winds	3061.00	343
Europe	Spain	2016	7	Trumpet	Brass	2604.00	390
Europe	Spain	2016	7	Trombone	Brass	4507.00	636
Europe	Spain	2016	7	Tuba	Brass	3242.00	494
Europe	Spain	2016	7	Sax	Winds	3823.00	243
Africa	Egypt	2016	7	Piano	Strings	4269.00	544
Africa	Egypt	2016	7	Violin	Strings	2778.00	537
Africa	Egypt	2016	7	Cello	Strings	2255.00	228
Africa	Egypt	2016	7	Guitar	Strings	6120.00	502
Africa	Egypt	2016	7	Flute	Winds	5532.00	202
Africa	Egypt	2016	7	Oboe	Winds	4456.00	361
Africa	Egypt	2016	7	Clarinet	Winds	5208.00	289
Africa	Egypt	2016	7	Trumpet	Brass	3401.00	337
Africa	Egypt	2016	7	Trombone	Brass	2438.00	299
Africa	Egypt	2016	7	Tuba	Brass	3966.00	531
Africa	Egypt	2016	7	Sax	Winds	6936.00	475
Africa	Morocco	2016	7	Piano	Strings	4195.00	437
Africa	Morocco	2016	7	Violin	Strings	6740.00	561
Africa	Morocco	2016	7	Cello	Strings	2063.00	570
Africa	Morocco	2016	7	Guitar	Strings	4230.00	499
Africa	Morocco	2016	7	Flute	Winds	4608.00	223
Africa	Morocco	2016	7	Oboe	Winds	3391.00	250
Africa	Morocco	2016	7	Clarinet	Winds	3330.00	353
Africa	Morocco	2016	7	Trumpet	Brass	3332.00	238
Africa	Morocco	2016	7	Trombone	Brass	5824.00	588
Africa	Morocco	2016	7	Tuba	Brass	3047.00	421
Africa	Morocco	2016	7	Sax	Winds	3677.00	358
Asia	Japan	2016	7	Piano	Strings	2437.00	485
Asia	Japan	2016	7	Violin	Strings	6604.00	654
Asia	Japan	2016	7	Cello	Strings	4568.00	665
Asia	Japan	2016	7	Guitar	Strings	2843.00	412
Asia	Japan	2016	7	Flute	Winds	4195.00	693
Asia	Japan	2016	7	Oboe	Winds	5790.00	519
Asia	Japan	2016	7	Clarinet	Winds	2518.00	363
Asia	Japan	2016	7	Trumpet	Brass	6895.00	445
Asia	Japan	2016	7	Trombone	Brass	3207.00	232
Asia	Japan	2016	7	Tuba	Brass	4800.00	506
Asia	Japan	2016	7	Sax	Winds	4662.00	436
Asia	China	2016	7	Piano	Strings	5728.00	240
Asia	China	2016	7	Violin	Strings	3530.00	637
Asia	China	2016	7	Cello	Strings	5129.00	418
Asia	China	2016	7	Guitar	Strings	4470.00	593
Asia	China	2016	7	Flute	Winds	5565.00	679
Asia	China	2016	7	Oboe	Winds	6171.00	354
Asia	China	2016	7	Clarinet	Winds	5854.00	282
Asia	China	2016	7	Trumpet	Brass	3614.00	581
Asia	China	2016	7	Trombone	Brass	6458.00	496
Asia	China	2016	7	Tuba	Brass	6591.00	494
Asia	China	2016	7	Sax	Winds	6126.00	602
Asia	India	2016	7	Piano	Strings	4469.00	439
Asia	India	2016	7	Violin	Strings	4785.00	529
Asia	India	2016	7	Cello	Strings	2206.00	585
Asia	India	2016	7	Guitar	Strings	2677.00	609
Asia	India	2016	7	Flute	Winds	2614.00	243
Asia	India	2016	7	Oboe	Winds	5755.00	464
Asia	India	2016	7	Clarinet	Winds	4882.00	314
Asia	India	2016	7	Trumpet	Brass	2316.00	509
Asia	India	2016	7	Trombone	Brass	4332.00	358
Asia	India	2016	7	Tuba	Brass	5902.00	590
Asia	India	2016	7	Sax	Winds	3441.00	287
Asia	Thailand	2016	7	Piano	Strings	4431.00	238
Asia	Thailand	2016	7	Violin	Strings	4106.00	689
Asia	Thailand	2016	7	Cello	Strings	5591.00	550
Asia	Thailand	2016	7	Guitar	Strings	6156.00	270
Asia	Thailand	2016	7	Flute	Winds	3485.00	204
Asia	Thailand	2016	7	Oboe	Winds	2124.00	429
Asia	Thailand	2016	7	Clarinet	Winds	6514.00	585
Asia	Thailand	2016	7	Trumpet	Brass	3256.00	447
Asia	Thailand	2016	7	Trombone	Brass	6523.00	546
Asia	Thailand	2016	7	Tuba	Brass	6779.00	311
Asia	Thailand	2016	7	Sax	Winds	4191.00	289
Europe	Italy	2016	7	Piano	Strings	4419.00	661
Europe	Italy	2016	7	Violin	Strings	5667.00	376
Europe	Italy	2016	7	Cello	Strings	2163.00	357
Europe	Italy	2016	7	Guitar	Strings	5469.00	358
Europe	Italy	2016	7	Flute	Winds	6279.00	675
Europe	Italy	2016	7	Oboe	Winds	5616.00	535
Europe	Italy	2016	7	Clarinet	Winds	5575.00	628
Europe	Italy	2016	7	Trumpet	Brass	6025.00	339
Europe	Italy	2016	7	Trombone	Brass	4922.00	411
Europe	Italy	2016	7	Tuba	Brass	6148.00	340
Europe	Italy	2016	7	Sax	Winds	5015.00	473
South America	Mexico	2016	7	Piano	Strings	2864.00	380
South America	Mexico	2016	7	Violin	Strings	3389.00	208
South America	Mexico	2016	7	Cello	Strings	4619.00	333
South America	Mexico	2016	7	Guitar	Strings	6686.00	281
South America	Mexico	2016	7	Flute	Winds	6817.00	483
South America	Mexico	2016	7	Oboe	Winds	4172.00	568
South America	Mexico	2016	7	Clarinet	Winds	3462.00	535
South America	Mexico	2016	7	Trumpet	Brass	2496.00	231
South America	Mexico	2016	7	Trombone	Brass	5046.00	248
South America	Mexico	2016	7	Tuba	Brass	6716.00	408
South America	Mexico	2016	7	Sax	Winds	2691.00	691
South America	Brazil	2016	7	Piano	Strings	2554.00	539
South America	Brazil	2016	7	Violin	Strings	3540.00	629
South America	Brazil	2016	7	Cello	Strings	4920.00	307
South America	Brazil	2016	7	Guitar	Strings	2396.00	525
South America	Brazil	2016	7	Flute	Winds	2673.00	212
South America	Brazil	2016	7	Oboe	Winds	4615.00	680
South America	Brazil	2016	7	Clarinet	Winds	4637.00	261
South America	Brazil	2016	7	Trumpet	Brass	5244.00	486
South America	Brazil	2016	7	Trombone	Brass	6869.00	294
South America	Brazil	2016	7	Tuba	Brass	4416.00	310
South America	Brazil	2016	7	Sax	Winds	6172.00	426
South America	Argentina	2016	7	Piano	Strings	3983.00	500
South America	Argentina	2016	7	Violin	Strings	4861.00	620
South America	Argentina	2016	7	Cello	Strings	5416.00	524
South America	Argentina	2016	7	Guitar	Strings	6782.00	377
South America	Argentina	2016	7	Flute	Winds	3938.00	220
South America	Argentina	2016	7	Oboe	Winds	4573.00	563
South America	Argentina	2016	7	Clarinet	Winds	3917.00	684
South America	Argentina	2016	7	Trumpet	Brass	3181.00	350
South America	Argentina	2016	7	Trombone	Brass	5510.00	275
South America	Argentina	2016	7	Tuba	Brass	4629.00	286
South America	Argentina	2016	7	Sax	Winds	2549.00	250
North America	USA	2016	8	Piano	Strings	4031.00	494
North America	USA	2016	8	Violin	Strings	6682.00	521
North America	USA	2016	8	Cello	Strings	6857.00	490
North America	USA	2016	8	Guitar	Strings	2767.00	536
North America	USA	2016	8	Flute	Winds	2450.00	626
North America	USA	2016	8	Oboe	Winds	5512.00	289
North America	USA	2016	8	Clarinet	Winds	3790.00	665
North America	USA	2016	8	Trumpet	Brass	2360.00	454
North America	USA	2016	8	Trombone	Brass	3511.00	473
North America	USA	2016	8	Tuba	Brass	2637.00	639
North America	USA	2016	8	Sax	Winds	6163.00	341
North America	Canada	2016	8	Piano	Strings	2939.00	272
North America	Canada	2016	8	Violin	Strings	6735.00	429
North America	Canada	2016	8	Cello	Strings	3772.00	606
North America	Canada	2016	8	Guitar	Strings	5414.00	337
North America	Canada	2016	8	Flute	Winds	2447.00	356
North America	Canada	2016	8	Oboe	Winds	3601.00	300
North America	Canada	2016	8	Clarinet	Winds	2212.00	452
North America	Canada	2016	8	Trumpet	Brass	6183.00	509
North America	Canada	2016	8	Trombone	Brass	2654.00	426
North America	Canada	2016	8	Tuba	Brass	5039.00	557
North America	Canada	2016	8	Sax	Winds	6328.00	416
Europe	France	2016	8	Piano	Strings	3814.00	506
Europe	France	2016	8	Violin	Strings	6658.00	302
Europe	France	2016	8	Cello	Strings	3932.00	586
Europe	France	2016	8	Guitar	Strings	2069.00	463
Europe	France	2016	8	Flute	Winds	6857.00	513
Europe	France	2016	8	Oboe	Winds	6385.00	657
Europe	France	2016	8	Clarinet	Winds	2615.00	435
Europe	France	2016	8	Trumpet	Brass	5464.00	533
Europe	France	2016	8	Trombone	Brass	4559.00	504
Europe	France	2016	8	Tuba	Brass	5090.00	263
Europe	France	2016	8	Sax	Winds	5380.00	568
Europe	Germany	2016	8	Piano	Strings	5117.00	297
Europe	Germany	2016	8	Violin	Strings	4377.00	494
Europe	Germany	2016	8	Cello	Strings	4855.00	247
Europe	Germany	2016	8	Guitar	Strings	5969.00	611
Europe	Germany	2016	8	Flute	Winds	4714.00	397
Europe	Germany	2016	8	Oboe	Winds	4465.00	285
Europe	Germany	2016	8	Clarinet	Winds	4092.00	335
Europe	Germany	2016	8	Trumpet	Brass	5076.00	607
Europe	Germany	2016	8	Trombone	Brass	5517.00	207
Europe	Germany	2016	8	Tuba	Brass	6184.00	220
Europe	Germany	2016	8	Sax	Winds	5038.00	605
Europe	UK	2016	8	Piano	Strings	2852.00	260
Europe	UK	2016	8	Violin	Strings	3865.00	573
Europe	UK	2016	8	Cello	Strings	6597.00	429
Europe	UK	2016	8	Guitar	Strings	6260.00	238
Europe	UK	2016	8	Flute	Winds	6399.00	689
Europe	UK	2016	8	Oboe	Winds	3677.00	570
Europe	UK	2016	8	Clarinet	Winds	5970.00	583
Europe	UK	2016	8	Trumpet	Brass	5154.00	264
Europe	UK	2016	8	Trombone	Brass	2271.00	679
Europe	UK	2016	8	Tuba	Brass	3951.00	248
Europe	UK	2016	8	Sax	Winds	5272.00	641
Europe	Spain	2016	8	Piano	Strings	5443.00	317
Europe	Spain	2016	8	Violin	Strings	3976.00	426
Europe	Spain	2016	8	Cello	Strings	6260.00	387
Europe	Spain	2016	8	Guitar	Strings	3676.00	602
Europe	Spain	2016	8	Flute	Winds	4678.00	382
Europe	Spain	2016	8	Oboe	Winds	4477.00	293
Europe	Spain	2016	8	Clarinet	Winds	2258.00	239
Europe	Spain	2016	8	Trumpet	Brass	6058.00	252
Europe	Spain	2016	8	Trombone	Brass	6738.00	544
Europe	Spain	2016	8	Tuba	Brass	3688.00	554
Europe	Spain	2016	8	Sax	Winds	6175.00	286
Africa	Egypt	2016	8	Piano	Strings	5494.00	418
Africa	Egypt	2016	8	Violin	Strings	4331.00	242
Africa	Egypt	2016	8	Cello	Strings	5976.00	650
Africa	Egypt	2016	8	Guitar	Strings	2320.00	485
Africa	Egypt	2016	8	Flute	Winds	5769.00	216
Africa	Egypt	2016	8	Oboe	Winds	6493.00	515
Africa	Egypt	2016	8	Clarinet	Winds	2662.00	435
Africa	Egypt	2016	8	Trumpet	Brass	2581.00	519
Africa	Egypt	2016	8	Trombone	Brass	3866.00	300
Africa	Egypt	2016	8	Tuba	Brass	6087.00	253
Africa	Egypt	2016	8	Sax	Winds	4521.00	425
Africa	Morocco	2016	8	Piano	Strings	3923.00	549
Africa	Morocco	2016	8	Violin	Strings	2473.00	613
Africa	Morocco	2016	8	Cello	Strings	2305.00	449
Africa	Morocco	2016	8	Guitar	Strings	4279.00	554
Africa	Morocco	2016	8	Flute	Winds	5890.00	463
Africa	Morocco	2016	8	Oboe	Winds	2481.00	639
Africa	Morocco	2016	8	Clarinet	Winds	3167.00	448
Africa	Morocco	2016	8	Trumpet	Brass	4116.00	416
Africa	Morocco	2016	8	Trombone	Brass	3102.00	622
Africa	Morocco	2016	8	Tuba	Brass	5485.00	650
Africa	Morocco	2016	8	Sax	Winds	3022.00	694
Asia	Japan	2016	8	Piano	Strings	3166.00	523
Asia	Japan	2016	8	Violin	Strings	2761.00	619
Asia	Japan	2016	8	Cello	Strings	6282.00	455
Asia	Japan	2016	8	Guitar	Strings	5046.00	484
Asia	Japan	2016	8	Flute	Winds	5016.00	547
Asia	Japan	2016	8	Oboe	Winds	2142.00	518
Asia	Japan	2016	8	Clarinet	Winds	5373.00	654
Asia	Japan	2016	8	Trumpet	Brass	3742.00	218
Asia	Japan	2016	8	Trombone	Brass	5203.00	578
Asia	Japan	2016	8	Tuba	Brass	6104.00	614
Asia	Japan	2016	8	Sax	Winds	6461.00	388
Asia	China	2016	8	Piano	Strings	2444.00	646
Asia	China	2016	8	Violin	Strings	3723.00	367
Asia	China	2016	8	Cello	Strings	4579.00	676
Asia	China	2016	8	Guitar	Strings	3953.00	583
Asia	China	2016	8	Flute	Winds	5813.00	619
Asia	China	2016	8	Oboe	Winds	2519.00	581
Asia	China	2016	8	Clarinet	Winds	5080.00	201
Asia	China	2016	8	Trumpet	Brass	5458.00	207
Asia	China	2016	8	Trombone	Brass	2336.00	341
Asia	China	2016	8	Tuba	Brass	2992.00	550
Asia	China	2016	8	Sax	Winds	5197.00	661
Asia	India	2016	8	Piano	Strings	4291.00	515
Asia	India	2016	8	Violin	Strings	6831.00	617
Asia	India	2016	8	Cello	Strings	3492.00	518
Asia	India	2016	8	Guitar	Strings	5099.00	256
Asia	India	2016	8	Flute	Winds	6966.00	304
Asia	India	2016	8	Oboe	Winds	2943.00	603
Asia	India	2016	8	Clarinet	Winds	6826.00	394
Asia	India	2016	8	Trumpet	Brass	5032.00	663
Asia	India	2016	8	Trombone	Brass	5703.00	657
Asia	India	2016	8	Tuba	Brass	5645.00	557
Asia	India	2016	8	Sax	Winds	2752.00	500
Asia	Thailand	2016	8	Piano	Strings	2821.00	282
Asia	Thailand	2016	8	Violin	Strings	5925.00	697
Asia	Thailand	2016	8	Cello	Strings	3739.00	589
Asia	Thailand	2016	8	Guitar	Strings	5481.00	324
Asia	Thailand	2016	8	Flute	Winds	6368.00	494
Asia	Thailand	2016	8	Oboe	Winds	3756.00	337
Asia	Thailand	2016	8	Clarinet	Winds	2353.00	411
Asia	Thailand	2016	8	Trumpet	Brass	6177.00	264
Asia	Thailand	2016	8	Trombone	Brass	6155.00	405
Asia	Thailand	2016	8	Tuba	Brass	3526.00	528
Asia	Thailand	2016	8	Sax	Winds	5445.00	584
Europe	Italy	2016	8	Piano	Strings	5459.00	387
Europe	Italy	2016	8	Violin	Strings	2742.00	597
Europe	Italy	2016	8	Cello	Strings	5267.00	511
Europe	Italy	2016	8	Guitar	Strings	3302.00	273
Europe	Italy	2016	8	Flute	Winds	5896.00	671
Europe	Italy	2016	8	Oboe	Winds	4264.00	378
Europe	Italy	2016	8	Clarinet	Winds	2212.00	565
Europe	Italy	2016	8	Trumpet	Brass	5036.00	494
Europe	Italy	2016	8	Trombone	Brass	4514.00	259
Europe	Italy	2016	8	Tuba	Brass	3937.00	533
Europe	Italy	2016	8	Sax	Winds	3301.00	259
South America	Mexico	2016	8	Piano	Strings	6089.00	365
South America	Mexico	2016	8	Violin	Strings	5289.00	208
South America	Mexico	2016	8	Cello	Strings	2555.00	576
South America	Mexico	2016	8	Guitar	Strings	5674.00	201
South America	Mexico	2016	8	Flute	Winds	5732.00	354
South America	Mexico	2016	8	Oboe	Winds	6651.00	238
South America	Mexico	2016	8	Clarinet	Winds	5990.00	494
South America	Mexico	2016	8	Trumpet	Brass	2175.00	287
South America	Mexico	2016	8	Trombone	Brass	4563.00	532
South America	Mexico	2016	8	Tuba	Brass	3983.00	485
South America	Mexico	2016	8	Sax	Winds	2690.00	503
South America	Brazil	2016	8	Piano	Strings	3853.00	453
South America	Brazil	2016	8	Violin	Strings	2007.00	322
South America	Brazil	2016	8	Cello	Strings	2123.00	247
South America	Brazil	2016	8	Guitar	Strings	6185.00	294
South America	Brazil	2016	8	Flute	Winds	2456.00	424
South America	Brazil	2016	8	Oboe	Winds	3820.00	246
South America	Brazil	2016	8	Clarinet	Winds	2859.00	238
South America	Brazil	2016	8	Trumpet	Brass	2579.00	285
South America	Brazil	2016	8	Trombone	Brass	2940.00	464
South America	Brazil	2016	8	Tuba	Brass	4584.00	680
South America	Brazil	2016	8	Sax	Winds	2434.00	336
South America	Argentina	2016	8	Piano	Strings	3057.00	371
South America	Argentina	2016	8	Violin	Strings	5960.00	625
South America	Argentina	2016	8	Cello	Strings	5210.00	601
South America	Argentina	2016	8	Guitar	Strings	4044.00	331
South America	Argentina	2016	8	Flute	Winds	6382.00	674
South America	Argentina	2016	8	Oboe	Winds	5377.00	501
South America	Argentina	2016	8	Clarinet	Winds	5435.00	337
South America	Argentina	2016	8	Trumpet	Brass	5338.00	678
South America	Argentina	2016	8	Trombone	Brass	6393.00	291
South America	Argentina	2016	8	Tuba	Brass	5754.00	471
South America	Argentina	2016	8	Sax	Winds	6328.00	319
North America	USA	2016	9	Piano	Strings	5918.00	247
North America	USA	2016	9	Violin	Strings	4509.00	547
North America	USA	2016	9	Cello	Strings	4856.00	456
North America	USA	2016	9	Guitar	Strings	2783.00	327
North America	USA	2016	9	Flute	Winds	4839.00	572
North America	USA	2016	9	Oboe	Winds	2226.00	243
North America	USA	2016	9	Clarinet	Winds	6153.00	666
North America	USA	2016	9	Trumpet	Brass	6024.00	244
North America	USA	2016	9	Trombone	Brass	3110.00	600
North America	USA	2016	9	Tuba	Brass	3619.00	406
North America	USA	2016	9	Sax	Winds	6317.00	348
North America	Canada	2016	9	Piano	Strings	6101.00	307
North America	Canada	2016	9	Violin	Strings	6191.00	443
North America	Canada	2016	9	Cello	Strings	2842.00	541
North America	Canada	2016	9	Guitar	Strings	2724.00	541
North America	Canada	2016	9	Flute	Winds	4394.00	349
North America	Canada	2016	9	Oboe	Winds	6498.00	625
North America	Canada	2016	9	Clarinet	Winds	6625.00	378
North America	Canada	2016	9	Trumpet	Brass	5953.00	320
North America	Canada	2016	9	Trombone	Brass	6111.00	560
North America	Canada	2016	9	Tuba	Brass	5898.00	338
North America	Canada	2016	9	Sax	Winds	6776.00	624
Europe	France	2016	9	Piano	Strings	2284.00	550
Europe	France	2016	9	Violin	Strings	2786.00	228
Europe	France	2016	9	Cello	Strings	3212.00	684
Europe	France	2016	9	Guitar	Strings	2685.00	215
Europe	France	2016	9	Flute	Winds	6204.00	637
Europe	France	2016	9	Oboe	Winds	4785.00	495
Europe	France	2016	9	Clarinet	Winds	6714.00	431
Europe	France	2016	9	Trumpet	Brass	3814.00	559
Europe	France	2016	9	Trombone	Brass	2899.00	275
Europe	France	2016	9	Tuba	Brass	3799.00	603
Europe	France	2016	9	Sax	Winds	6630.00	262
Europe	Germany	2016	9	Piano	Strings	2209.00	293
Europe	Germany	2016	9	Violin	Strings	5761.00	694
Europe	Germany	2016	9	Cello	Strings	5347.00	645
Europe	Germany	2016	9	Guitar	Strings	2642.00	522
Europe	Germany	2016	9	Flute	Winds	4990.00	532
Europe	Germany	2016	9	Oboe	Winds	3885.00	419
Europe	Germany	2016	9	Clarinet	Winds	6279.00	318
Europe	Germany	2016	9	Trumpet	Brass	6382.00	472
Europe	Germany	2016	9	Trombone	Brass	6858.00	616
Europe	Germany	2016	9	Tuba	Brass	4568.00	508
Europe	Germany	2016	9	Sax	Winds	2270.00	669
Europe	UK	2016	9	Piano	Strings	3937.00	535
Europe	UK	2016	9	Violin	Strings	2590.00	360
Europe	UK	2016	9	Cello	Strings	5809.00	313
Europe	UK	2016	9	Guitar	Strings	5324.00	345
Europe	UK	2016	9	Flute	Winds	3346.00	549
Europe	UK	2016	9	Oboe	Winds	4542.00	309
Europe	UK	2016	9	Clarinet	Winds	3814.00	221
Europe	UK	2016	9	Trumpet	Brass	6275.00	349
Europe	UK	2016	9	Trombone	Brass	2102.00	517
Europe	UK	2016	9	Tuba	Brass	5149.00	482
Europe	UK	2016	9	Sax	Winds	5488.00	412
Europe	Spain	2016	9	Piano	Strings	2282.00	280
Europe	Spain	2016	9	Violin	Strings	4651.00	356
Europe	Spain	2016	9	Cello	Strings	4422.00	625
Europe	Spain	2016	9	Guitar	Strings	5941.00	601
Europe	Spain	2016	9	Flute	Winds	4335.00	593
Europe	Spain	2016	9	Oboe	Winds	4891.00	644
Europe	Spain	2016	9	Clarinet	Winds	2452.00	461
Europe	Spain	2016	9	Trumpet	Brass	5987.00	296
Europe	Spain	2016	9	Trombone	Brass	4751.00	343
Europe	Spain	2016	9	Tuba	Brass	3676.00	377
Europe	Spain	2016	9	Sax	Winds	6906.00	441
Africa	Egypt	2016	9	Piano	Strings	4641.00	540
Africa	Egypt	2016	9	Violin	Strings	4674.00	435
Africa	Egypt	2016	9	Cello	Strings	6309.00	213
Africa	Egypt	2016	9	Guitar	Strings	5533.00	489
Africa	Egypt	2016	9	Flute	Winds	6622.00	670
Africa	Egypt	2016	9	Oboe	Winds	6578.00	379
